datetime,temp,humidity,rain_1h,rain_3h,weather_main
2018-07-01 00:00:00,27.89,84,0.21,,Rain
2018-07-01 01:00:00,27.91,84,0.11,,Rain
2018-07-01 02:00:00,29.51,72,,1.0,Rain
2018-07-01 03:00:00,29.87,72,,1.0,Rain
2018-07-01 04:00:00,29.82,72,,1.0,Haze
2018-07-01 05:00:00,29.28,66,,,Haze
2018-07-01 06:00:00,29.25,66,,,Haze
2018-07-01 07:00:00,29.57,66,,,Haze
2018-07-01 08:00:00,29.25,71,,,Haze
2018-07-01 09:00:00,29.51,71,,,Haze
2018-07-01 10:00:00,29.1,71,,,Haze
2018-07-01 11:00:00,27.93,77,,,Thunderstorm
2018-07-01 12:00:00,27.94,77,0.11,,Thunderstorm
2018-07-01 13:00:00,27.92,77,0.12,,Thunderstorm
2018-07-01 14:00:00,27.36,83,,,Haze
2018-07-01 15:00:00,27.39,83,,,Haze
2018-07-01 16:00:00,27.32,83,,,Haze
2018-07-01 17:00:00,26.72,87,,,Haze
2018-07-01 18:00:00,26.71,87,,,Haze
2018-07-01 19:00:00,26.41,87,,,Haze
2018-07-01 20:00:00,25.93,90,,3.0,Rain
2018-07-01 21:00:00,25.94,90,,3.0,Rain
2018-07-01 22:00:00,26.08,90,,3.0,Rain
2018-07-01 23:00:00,28.08,78,0.3,,Rain
2018-07-02 00:00:00,28.74,78,0.14,,Rain
2018-07-02 01:00:00,27.85,78,0.24,,Rain
2018-07-02 02:00:00,28.33,79,,5.5,Rain
2018-07-02 03:00:00,28.97,79,,5.5,Rain
2018-07-02 04:00:00,29.25,79,,5.5,Rain
2018-07-02 05:00:00,31.29,60,,,Haze
2018-07-02 06:00:00,31.05,60,,,Haze
2018-07-02 07:00:00,30.43,60,,,Haze
2018-07-02 08:00:00,30.11,68,,,Haze
2018-07-02 09:00:00,30.18,68,,,Haze
2018-07-02 10:00:00,29.02,68,,,Haze
2018-07-02 11:00:00,28.76,78,,,Haze
2018-07-02 12:00:00,28.79,78,,,Haze
2018-07-02 13:00:00,28.44,78,,,Haze
2018-07-02 14:00:00,27.9,81,,,Haze
2018-07-02 15:00:00,27.62,81,,,Haze
2018-07-02 16:00:00,27.89,81,,,Haze
2018-07-02 17:00:00,27.22,84,,,Haze
2018-07-02 18:00:00,27.23,84,,,Haze
2018-07-02 19:00:00,27.2,84,,,Haze
2018-07-02 20:00:00,26.69,88,,6.0,Rain
2018-07-02 21:00:00,26.68,88,,6.0,Rain
2018-07-02 22:00:00,26.53,88,,6.0,Rain
2018-07-02 23:00:00,28.14,84,,,Haze
2018-07-03 00:00:00,28.49,84,,,Haze
2018-07-03 01:00:00,28.79,84,,,Haze
2018-07-03 02:00:00,30.78,69,,6.0,Haze
2018-07-03 03:00:00,30.86,69,,6.0,Haze
2018-07-03 04:00:00,30.85,69,,6.0,Haze
2018-07-03 05:00:00,30.09,66,,,Haze
2018-07-03 06:00:00,30.19,66,,,Haze
2018-07-03 07:00:00,30.04,66,,,Haze
2018-07-03 08:00:00,29.91,68,,,Haze
2018-07-03 09:00:00,29.65,68,,,Haze
2018-07-03 10:00:00,29.0,68,,,Haze
2018-07-03 11:00:00,28.0,78,,,Haze
2018-07-03 12:00:00,28.0,78,,,Haze
2018-07-03 13:00:00,27.98,78,,,Haze
2018-07-03 14:00:00,27.7,81,,,Haze
2018-07-03 15:00:00,27.72,81,,,Haze
2018-07-03 16:00:00,27.66,81,,,Haze
2018-07-03 17:00:00,26.8,85,,,Haze
2018-07-03 18:00:00,26.81,85,,,Haze
2018-07-03 19:00:00,26.83,85,,,Haze
2018-07-03 20:00:00,26.11,87,,,Haze
2018-07-03 21:00:00,26.38,87,,,Haze
2018-07-03 22:00:00,26.27,87,,,Haze
2018-07-03 23:00:00,27.77,78,,,Haze
2018-07-04 00:00:00,28.43,78,,,Haze
2018-07-04 01:00:00,28.48,78,,,Haze
2018-07-04 02:00:00,29.55,62,,4.0,Rain
2018-07-04 03:00:00,30.07,62,,4.0,Rain
2018-07-04 04:00:00,29.81,62,,4.0,Rain
2018-07-04 05:00:00,31.24,60,,,Haze
2018-07-04 06:00:00,31.34,60,,,Haze
2018-07-04 07:00:00,30.66,60,,,Haze
2018-07-04 08:00:00,29.81,70,,,Haze
2018-07-04 09:00:00,29.61,70,,,Haze
2018-07-04 10:00:00,29.24,70,,,Haze
2018-07-04 11:00:00,28.32,73,,,Haze
2018-07-04 12:00:00,28.36,73,,,Haze
2018-07-04 13:00:00,28.31,73,,,Haze
2018-07-04 14:00:00,27.23,83,,,Haze
2018-07-04 15:00:00,27.26,83,,,Haze
2018-07-04 16:00:00,27.24,83,,,Haze
2018-07-04 17:00:00,26.9,83,0.3,,Rain
2018-07-04 18:00:00,26.9,83,0.3,,Rain
2018-07-04 19:00:00,26.91,83,0.12,,Rain
2018-07-04 20:00:00,26.39,91,,2.0,Rain
2018-07-04 21:00:00,26.39,91,,2.0,Rain
2018-07-04 22:00:00,26.51,91,,2.0,Rain
2018-07-04 23:00:00,27.68,80,,,Haze
2018-07-05 00:00:00,28.04,80,,,Haze
2018-07-05 01:00:00,28.66,80,,,Haze
2018-07-05 02:00:00,30.55,69,,1.0,Rain
2018-07-05 03:00:00,30.93,69,,1.0,Rain
2018-07-05 04:00:00,30.91,69,,1.0,Rain
2018-07-05 05:00:00,30.99,59,,,Haze
2018-07-05 06:00:00,31.0,59,,,Haze
2018-07-05 07:00:00,30.02,59,,,Haze
2018-07-05 08:00:00,30.03,67,,,Haze
2018-07-05 09:00:00,30.05,67,,,Haze
2018-07-05 10:00:00,29.1,67,,,Haze
2018-07-05 11:00:00,28.23,79,,,Haze
2018-07-05 12:00:00,28.25,79,,,Haze
2018-07-05 13:00:00,28.19,79,,,Haze
2018-07-05 14:00:00,27.87,82,,,Haze
2018-07-05 15:00:00,27.87,82,,,Haze
2018-07-05 16:00:00,27.56,82,,,Haze
2018-07-05 17:00:00,26.71,86,,,Haze
2018-07-05 18:00:00,26.7,86,,,Haze
2018-07-05 19:00:00,26.73,86,,,Haze
2018-07-05 20:00:00,26.51,88,,,Haze
2018-07-05 21:00:00,26.49,88,,,Haze
2018-07-05 22:00:00,26.68,88,,,Haze
2018-07-05 23:00:00,28.13,75,,,Haze
2018-07-06 00:00:00,28.73,75,,,Haze
2018-07-06 01:00:00,29.1,75,,,Haze
2018-07-06 02:00:00,30.82,56,,,Haze
2018-07-06 03:00:00,31.39,56,,,Haze
2018-07-06 04:00:00,31.29,56,,,Haze
2018-07-06 05:00:00,30.69,62,,,Haze
2018-07-06 06:00:00,29.69,62,,,Haze
2018-07-06 07:00:00,29.65,62,,,Haze
2018-07-06 08:00:00,28.54,80,,10.0,Haze
2018-07-06 09:00:00,28.8,80,,10.0,Haze
2018-07-06 10:00:00,28.65,80,,10.0,Haze
2018-07-06 11:00:00,28.17,79,1.33,,Thunderstorm
2018-07-06 12:00:00,28.18,79,0.52,,Thunderstorm
2018-07-06 13:00:00,28.16,79,,,Thunderstorm
2018-07-06 14:00:00,27.43,81,,,Thunderstorm
2018-07-06 15:00:00,27.48,81,0.21,,Thunderstorm
2018-07-06 16:00:00,27.45,81,,,Thunderstorm
2018-07-06 17:00:00,27.03,85,,,Haze
2018-07-06 18:00:00,27.03,85,,,Haze
2018-07-06 19:00:00,27.04,85,,,Haze
2018-07-06 20:00:00,26.69,89,,,Haze
2018-07-06 21:00:00,26.69,89,,,Haze
2018-07-06 22:00:00,26.81,89,,,Haze
2018-07-06 23:00:00,27.16,78,,,Haze
2018-07-07 00:00:00,27.78,78,,,Haze
2018-07-07 01:00:00,28.11,78,,,Haze
2018-07-07 02:00:00,30.05,63,,,Haze
2018-07-07 03:00:00,30.34,63,,,Haze
2018-07-07 04:00:00,29.79,63,,,Haze
2018-07-07 05:00:00,29.48,67,,,Clouds
2018-07-07 06:00:00,29.14,67,,,Clouds
2018-07-07 07:00:00,29.01,67,,,Clouds
2018-07-07 08:00:00,25.89,87,,59.0,Thunderstorm
2018-07-07 09:00:00,26.48,87,,59.0,Thunderstorm
2018-07-07 10:00:00,26.48,87,,59.0,Thunderstorm
2018-07-07 11:00:00,26.73,90,,,Dust
2018-07-07 12:00:00,26.74,90,,,Dust
2018-07-07 13:00:00,26.72,90,,,Dust
2018-07-07 14:00:00,26.56,93,,,Haze
2018-07-07 15:00:00,26.55,93,,,Haze
2018-07-07 16:00:00,26.54,93,,,Haze
2018-07-07 17:00:00,26.53,91,0.63,,Rain
2018-07-07 18:00:00,26.51,91,0.6,,Rain
2018-07-07 19:00:00,26.52,91,0.3,,Rain
2018-07-07 20:00:00,26.39,93,,0.5,Haze
2018-07-07 21:00:00,26.38,93,,0.5,Haze
2018-07-07 22:00:00,26.15,93,,0.5,Haze
2018-07-07 23:00:00,25.6,93,,,Clouds
2018-07-08 00:00:00,25.95,93,,,Clouds
2018-07-08 01:00:00,26.31,93,,,Clouds
2018-07-08 02:00:00,29.0,75,,,Haze
2018-07-08 03:00:00,29.26,75,,,Haze
2018-07-08 04:00:00,29.22,75,,,Haze
2018-07-08 05:00:00,30.09,58,,,Haze
2018-07-08 06:00:00,29.65,58,,,Haze
2018-07-08 07:00:00,29.09,58,,,Haze
2018-07-08 08:00:00,27.34,75,,1.4,Rain
2018-07-08 09:00:00,27.29,75,,1.4,Rain
2018-07-08 10:00:00,27.17,75,,1.4,Rain
2018-07-08 11:00:00,26.56,82,,,Clouds
2018-07-08 12:00:00,26.57,82,,,Clouds
2018-07-08 13:00:00,26.54,82,,,Clouds
2018-07-08 14:00:00,25.86,100,,,Clouds
2018-07-08 15:00:00,25.88,100,,,Clouds
2018-07-08 16:00:00,25.86,100,,,Clouds
2018-07-08 17:00:00,26.18,94,,,Haze
2018-07-08 18:00:00,26.14,94,,,Haze
2018-07-08 19:00:00,26.09,94,,,Haze
2018-07-08 20:00:00,25.42,92,,,Haze
2018-07-08 21:00:00,25.44,92,,,Haze
2018-07-08 22:00:00,25.52,92,,,Haze
2018-07-08 23:00:00,27.78,85,,,Haze
2018-07-09 00:00:00,27.81,85,,,Haze
2018-07-09 01:00:00,28.15,85,,,Haze
2018-07-09 02:00:00,29.62,63,,,Haze
2018-07-09 03:00:00,30.36,63,,,Haze
2018-07-09 04:00:00,28.8,63,,,Haze
2018-07-09 05:00:00,29.15,66,,,Haze
2018-07-09 06:00:00,29.4,66,,,Haze
2018-07-09 07:00:00,29.34,66,,,Haze
2018-07-09 08:00:00,27.42,77,,1.9,Rain
2018-07-09 09:00:00,27.77,77,,1.9,Rain
2018-07-09 10:00:00,27.66,77,,1.9,Rain
2018-07-09 11:00:00,27.17,79,,,Haze
2018-07-09 12:00:00,27.18,79,,,Haze
2018-07-09 13:00:00,26.85,79,,,Haze
2018-07-09 14:00:00,26.48,92,,,Haze
2018-07-09 15:00:00,26.53,92,,,Haze
2018-07-09 16:00:00,26.48,92,,,Haze
2018-07-09 17:00:00,26.16,93,,,Clouds
2018-07-09 18:00:00,26.18,93,,,Clouds
2018-07-09 19:00:00,26.15,93,,,Clouds
2018-07-09 20:00:00,25.17,87,,13.0,Rain
2018-07-09 21:00:00,25.2,87,,13.0,Rain
2018-07-09 22:00:00,25.26,87,,13.0,Rain
2018-07-09 23:00:00,26.01,86,,,Clouds
2018-07-10 00:00:00,26.36,86,,,Clouds
2018-07-10 01:00:00,26.66,86,,,Clouds
2018-07-10 02:00:00,28.94,76,,,Haze
2018-07-10 03:00:00,28.95,76,,,Haze
2018-07-10 04:00:00,28.94,76,,,Haze
2018-07-10 05:00:00,29.45,68,,,Haze
2018-07-10 06:00:00,30.1,68,,,Haze
2018-07-10 07:00:00,30.11,68,,,Haze
2018-07-10 08:00:00,29.4,66,,,Haze
2018-07-10 09:00:00,28.82,66,,,Haze
2018-07-10 10:00:00,28.21,66,,,Haze
2018-07-10 11:00:00,27.71,81,,,Haze
2018-07-10 12:00:00,27.74,81,,,Haze
2018-07-10 13:00:00,27.42,81,,,Haze
2018-07-10 14:00:00,27.14,87,2.56,,Rain
2018-07-10 15:00:00,27.17,87,3.14,,Rain
2018-07-10 16:00:00,27.14,87,2.95,,Rain
2018-07-10 17:00:00,26.63,81,,,Haze
2018-07-10 18:00:00,26.67,81,,,Haze
2018-07-10 19:00:00,26.64,81,,,Haze
2018-07-10 20:00:00,26.23,80,,,Haze
2018-07-10 21:00:00,26.24,80,,,Haze
2018-07-10 22:00:00,26.28,80,,,Haze
2018-07-10 23:00:00,27.46,82,,,Haze
2018-07-11 00:00:00,28.1,82,,,Haze
2018-07-11 01:00:00,28.09,82,,,Haze
2018-07-11 02:00:00,29.12,74,,0.2,Rain
2018-07-11 03:00:00,29.4,74,,0.2,Rain
2018-07-11 04:00:00,29.38,74,,0.2,Rain
2018-07-11 05:00:00,28.77,76,1.35,,Rain
2018-07-11 06:00:00,28.57,76,1.02,,Rain
2018-07-11 07:00:00,28.53,76,1.11,,Rain
2018-07-11 08:00:00,27.9,82,,1.5,Rain
2018-07-11 09:00:00,27.91,82,,1.5,Rain
2018-07-11 10:00:00,27.55,82,,1.5,Rain
2018-07-11 11:00:00,27.6,89,,,Haze
2018-07-11 12:00:00,27.2,89,,,Haze
2018-07-11 13:00:00,26.98,89,,,Haze
2018-07-11 14:00:00,26.4,93,,6.0,Rain
2018-07-11 15:00:00,26.73,93,,6.0,Rain
2018-07-11 16:00:00,26.7,93,,6.0,Rain
2018-07-11 17:00:00,26.15,95,,,Haze
2018-07-11 18:00:00,26.18,95,,,Haze
2018-07-11 19:00:00,26.15,95,,,Haze
2018-07-11 20:00:00,25.97,93,,,Haze
2018-07-11 21:00:00,25.98,93,,,Haze
2018-07-11 22:00:00,26.04,93,,,Haze
2018-07-11 23:00:00,27.5,84,,,Haze
2018-07-12 00:00:00,27.52,84,,,Haze
2018-07-12 01:00:00,27.81,84,,,Haze
2018-07-12 02:00:00,28.77,72,,,Haze
2018-07-12 03:00:00,28.88,72,,,Haze
2018-07-12 04:00:00,28.84,72,,,Haze
2018-07-12 05:00:00,27.9,75,,,Clouds
2018-07-12 06:00:00,27.78,75,,,Clouds
2018-07-12 07:00:00,28.09,75,,,Clouds
2018-07-12 08:00:00,28.01,77,,,Haze
2018-07-12 09:00:00,27.83,77,,,Haze
2018-07-12 10:00:00,27.59,77,,,Haze
2018-07-12 11:00:00,26.77,77,,,Haze
2018-07-12 12:00:00,26.5,77,,,Haze
2018-07-12 13:00:00,26.47,77,,,Haze
2018-07-12 14:00:00,26.09,88,,,Haze
2018-07-12 15:00:00,26.12,88,,,Haze
2018-07-12 16:00:00,26.09,88,,,Haze
2018-07-12 17:00:00,26.0,85,,,Haze
2018-07-12 18:00:00,26.01,85,,,Haze
2018-07-12 19:00:00,25.98,85,,,Haze
2018-07-12 20:00:00,25.81,90,,,Haze
2018-07-12 21:00:00,25.81,90,,,Haze
2018-07-12 22:00:00,25.95,90,,,Haze
2018-07-12 23:00:00,27.77,72,,,Haze
2018-07-13 00:00:00,28.09,72,,,Haze
2018-07-13 01:00:00,28.72,72,,,Haze
2018-07-13 02:00:00,29.44,62,,,Haze
2018-07-13 03:00:00,30.19,62,,,Haze
2018-07-13 04:00:00,29.78,62,,,Haze
2018-07-13 05:00:00,28.43,78,0.58,,Rain
2018-07-13 06:00:00,29.48,78,1.35,,Rain
2018-07-13 07:00:00,29.18,78,1.37,,Rain
2018-07-13 08:00:00,26.27,87,,15.0,Rain
2018-07-13 09:00:00,26.85,87,,15.0,Rain
2018-07-13 10:00:00,26.98,87,,15.0,Rain
2018-07-13 11:00:00,26.21,93,2.07,,Rain
2018-07-13 12:00:00,26.21,93,3.1,,Rain
2018-07-13 13:00:00,26.21,93,3.29,,Rain
2018-07-13 14:00:00,26.05,87,,,Haze
2018-07-13 15:00:00,26.07,87,,,Haze
2018-07-13 16:00:00,26.05,87,,,Haze
2018-07-13 17:00:00,25.77,89,,,Haze
2018-07-13 18:00:00,25.76,89,,,Haze
2018-07-13 19:00:00,25.79,89,,,Haze
2018-07-13 20:00:00,25.69,89,,,Haze
2018-07-13 21:00:00,25.59,89,,,Haze
2018-07-13 22:00:00,25.76,89,,,Haze
2018-07-13 23:00:00,26.19,88,1.89,,Rain
2018-07-14 00:00:00,26.78,88,2.14,,Rain
2018-07-14 01:00:00,27.13,88,1.62,,Rain
2018-07-14 02:00:00,28.88,66,,,Haze
2018-07-14 03:00:00,29.17,66,,,Haze
2018-07-14 04:00:00,29.3,66,,,Haze
2018-07-14 05:00:00,30.04,62,,,Haze
2018-07-14 06:00:00,30.01,62,,,Haze
2018-07-14 07:00:00,30.22,62,,,Haze
2018-07-14 08:00:00,28.29,73,,0.45,Haze
2018-07-14 09:00:00,28.26,73,,0.45,Haze
2018-07-14 10:00:00,27.56,73,,0.45,Haze
2018-07-14 11:00:00,26.76,82,2.68,,Rain
2018-07-14 12:00:00,27.03,82,1.95,,Rain
2018-07-14 13:00:00,26.75,82,1.61,,Rain
2018-07-14 14:00:00,26.68,89,,3.0,Rain
2018-07-14 15:00:00,26.67,89,,3.0,Rain
2018-07-14 16:00:00,26.68,89,,3.0,Rain
2018-07-14 17:00:00,26.38,89,2.94,,Rain
2018-07-14 18:00:00,26.07,89,2.58,,Rain
2018-07-14 19:00:00,26.05,89,3.86,,Rain
2018-07-14 20:00:00,25.72,89,2.74,,Rain
2018-07-14 21:00:00,25.7,89,2.45,,Rain
2018-07-14 22:00:00,25.44,89,2.33,,Rain
2018-07-14 23:00:00,25.65,92,1.85,,Rain
2018-07-15 00:00:00,25.7,92,1.31,,Rain
2018-07-15 01:00:00,25.97,92,1.64,,Rain
2018-07-15 02:00:00,27.36,84,,5.0,Rain
2018-07-15 03:00:00,27.37,84,,5.0,Rain
2018-07-15 04:00:00,27.95,84,,5.0,Rain
2018-07-15 05:00:00,28.71,81,,,Clouds
2018-07-15 06:00:00,28.74,81,,,Clouds
2018-07-15 07:00:00,28.72,81,,,Clouds
2018-07-15 08:00:00,27.93,80,,,Haze
2018-07-15 09:00:00,27.94,80,,,Haze
2018-07-15 10:00:00,27.83,80,,,Haze
2018-07-15 11:00:00,27.11,84,,,Haze
2018-07-15 12:00:00,27.12,84,,,Haze
2018-07-15 13:00:00,27.1,84,,,Haze
2018-07-15 14:00:00,26.05,89,,2.0,Rain
2018-07-15 15:00:00,25.79,89,,2.0,Rain
2018-07-15 16:00:00,26.06,89,,2.0,Rain
2018-07-15 17:00:00,26.18,93,,,Clouds
2018-07-15 18:00:00,26.2,93,,,Clouds
2018-07-15 19:00:00,26.17,93,,,Clouds
2018-07-15 20:00:00,25.61,95,,20.0,Rain
2018-07-15 21:00:00,25.33,95,,20.0,Rain
2018-07-15 22:00:00,25.53,95,,20.0,Rain
2018-07-15 23:00:00,25.98,95,0.65,,Rain
2018-07-16 00:00:00,26.02,95,0.94,,Rain
2018-07-16 01:00:00,26.0,95,0.99,,Rain
2018-07-16 02:00:00,26.95,82,,1.0,Haze
2018-07-16 03:00:00,27.58,82,,1.0,Haze
2018-07-16 04:00:00,27.6,82,,1.0,Haze
2018-07-16 05:00:00,28.39,84,1.22,,Rain
2018-07-16 06:00:00,28.45,84,1.61,,Rain
2018-07-16 07:00:00,28.13,84,1.59,,Rain
2018-07-16 08:00:00,27.85,83,,,Haze
2018-07-16 09:00:00,27.87,83,,,Haze
2018-07-16 10:00:00,27.76,83,,,Haze
2018-07-16 11:00:00,26.63,87,2.28,,Rain
2018-07-16 12:00:00,26.47,87,2.52,,Rain
2018-07-16 13:00:00,26.27,87,1.79,,Rain
2018-07-16 14:00:00,25.74,90,,,Clouds
2018-07-16 15:00:00,25.78,90,,,Clouds
2018-07-16 16:00:00,25.8,90,,,Clouds
2018-07-16 17:00:00,25.63,92,,,Haze
2018-07-16 18:00:00,26.0,92,,,Haze
2018-07-16 19:00:00,25.98,92,,,Haze
2018-07-16 20:00:00,25.42,92,,17.5,Rain
2018-07-16 21:00:00,25.51,92,,17.5,Rain
2018-07-16 22:00:00,25.48,92,,17.5,Rain
2018-07-16 23:00:00,25.35,95,,,Clouds
2018-07-17 00:00:00,25.65,95,,,Clouds
2018-07-17 01:00:00,25.66,95,,,Clouds
2018-07-17 02:00:00,25.91,91,,27.5,Rain
2018-07-17 03:00:00,25.66,91,,27.5,Rain
2018-07-17 04:00:00,25.91,91,,27.5,Rain
2018-07-17 05:00:00,26.09,95,,,Clouds
2018-07-17 06:00:00,26.07,95,,,Clouds
2018-07-17 07:00:00,26.37,95,,,Clouds
2018-07-17 08:00:00,25.76,93,,9.5,Rain
2018-07-17 09:00:00,25.23,93,,9.5,Rain
2018-07-17 10:00:00,25.46,93,,9.5,Rain
2018-07-17 11:00:00,25.28,95,0.76,,Rain
2018-07-17 12:00:00,25.29,95,0.78,,Rain
2018-07-17 13:00:00,25.27,95,0.76,,Rain
2018-07-17 14:00:00,25.3,96,,9.5,Rain
2018-07-17 15:00:00,25.32,96,,9.5,Rain
2018-07-17 16:00:00,25.31,96,,9.5,Rain
2018-07-17 17:00:00,25.19,95,1.05,,Rain
2018-07-17 18:00:00,25.21,95,0.89,,Rain
2018-07-17 19:00:00,25.2,95,0.62,,Rain
2018-07-17 20:00:00,25.32,95,,16.5,Rain
2018-07-17 21:00:00,25.35,95,,16.5,Rain
2018-07-17 22:00:00,25.56,95,,16.5,Rain
2018-07-17 23:00:00,26.64,94,0.95,,Rain
2018-07-18 00:00:00,26.64,94,0.73,,Rain
2018-07-18 01:00:00,26.98,94,0.54,,Rain
2018-07-18 02:00:00,28.74,79,,0.6,Rain
2018-07-18 03:00:00,28.97,79,,0.6,Rain
2018-07-18 04:00:00,29.02,79,,0.6,Rain
2018-07-18 05:00:00,29.26,78,,,Haze
2018-07-18 06:00:00,29.29,78,,,Haze
2018-07-18 07:00:00,28.98,78,,,Haze
2018-07-18 08:00:00,28.53,80,,0.8,Rain
2018-07-18 09:00:00,28.52,80,,0.8,Rain
2018-07-18 10:00:00,28.54,80,,0.8,Rain
2018-07-18 11:00:00,28.06,82,,,Haze
2018-07-18 12:00:00,27.8,82,,,Haze
2018-07-18 13:00:00,27.75,82,,,Haze
2018-07-18 14:00:00,27.11,79,,11.0,Haze
2018-07-18 15:00:00,27.13,79,,11.0,Haze
2018-07-18 16:00:00,27.11,79,,11.0,Haze
2018-07-18 17:00:00,26.61,93,,,Haze
2018-07-18 18:00:00,26.32,93,,,Haze
2018-07-18 19:00:00,26.28,93,,,Haze
2018-07-18 20:00:00,25.36,93,,6.0,Rain
2018-07-18 21:00:00,25.37,93,,6.0,Rain
2018-07-18 22:00:00,26.0,93,,6.0,Rain
2018-07-18 23:00:00,27.49,86,,,Haze
2018-07-19 00:00:00,27.82,86,,,Haze
2018-07-19 01:00:00,28.11,86,,,Haze
2018-07-19 02:00:00,29.05,78,,1.0,Rain
2018-07-19 03:00:00,28.47,78,,1.0,Rain
2018-07-19 04:00:00,28.78,78,,1.0,Rain
2018-07-19 05:00:00,29.32,79,,,Haze
2018-07-19 06:00:00,29.01,79,,,Haze
2018-07-19 07:00:00,28.67,79,,,Haze
2018-07-19 08:00:00,26.38,92,,5.5,Rain
2018-07-19 09:00:00,26.38,92,,5.5,Rain
2018-07-19 10:00:00,26.3,92,,5.5,Rain
2018-07-19 11:00:00,25.97,93,,,Clouds
2018-07-19 12:00:00,26.29,93,,,Clouds
2018-07-19 13:00:00,26.28,93,,,Clouds
2018-07-19 14:00:00,26.07,93,,4.0,Haze
2018-07-19 15:00:00,26.09,93,,4.0,Haze
2018-07-19 16:00:00,26.07,93,,4.0,Haze
2018-07-19 17:00:00,26.5,95,3.94,,Rain
2018-07-19 18:00:00,26.49,95,0.35,,Rain
2018-07-19 19:00:00,25.85,95,1.36,,Rain
2018-07-19 20:00:00,24.83,95,,14.0,Thunderstorm
2018-07-19 21:00:00,24.85,95,,14.0,Thunderstorm
2018-07-19 22:00:00,24.31,95,,14.0,Thunderstorm
2018-07-19 23:00:00,25.39,89,,,Haze
2018-07-20 00:00:00,25.74,89,,,Haze
2018-07-20 01:00:00,25.46,89,,,Haze
2018-07-20 02:00:00,27.21,82,,1.0,Rain
2018-07-20 03:00:00,28.17,82,,1.0,Rain
2018-07-20 04:00:00,28.2,82,,1.0,Rain
2018-07-20 05:00:00,29.0,86,,,Haze
2018-07-20 06:00:00,28.74,86,,,Haze
2018-07-20 07:00:00,28.04,86,,,Haze
2018-07-20 08:00:00,26.55,93,,23.5,Rain
2018-07-20 09:00:00,26.89,93,,23.5,Rain
2018-07-20 10:00:00,27.19,93,,23.5,Rain
2018-07-20 11:00:00,27.95,87,,,Haze
2018-07-20 12:00:00,27.96,87,,,Haze
2018-07-20 13:00:00,27.81,87,,,Haze
2018-07-20 14:00:00,27.09,89,,11.5,Rain
2018-07-20 15:00:00,27.13,89,,11.5,Rain
2018-07-20 16:00:00,27.39,89,,11.5,Rain
2018-07-20 17:00:00,27.47,84,,,Haze
2018-07-20 18:00:00,27.8,84,,,Haze
2018-07-20 19:00:00,27.76,84,,,Haze
2018-07-20 20:00:00,27.43,85,,,Haze
2018-07-20 21:00:00,27.44,85,,,Haze
2018-07-20 22:00:00,27.53,85,,,Haze
2018-07-20 23:00:00,28.15,78,,,Haze
2018-07-21 00:00:00,28.48,78,,,Haze
2018-07-21 01:00:00,28.82,78,,,Haze
2018-07-21 02:00:00,27.72,81,,5.0,Haze
2018-07-21 03:00:00,28.91,81,,5.0,Haze
2018-07-21 04:00:00,28.91,81,,5.0,Haze
2018-07-21 05:00:00,30.21,71,,,Haze
2018-07-21 06:00:00,30.23,71,,,Haze
2018-07-21 07:00:00,28.17,71,,,Haze
2018-07-21 08:00:00,26.27,88,,2.5,Rain
2018-07-21 09:00:00,26.3,88,,2.5,Rain
2018-07-21 10:00:00,25.91,88,,2.5,Rain
2018-07-21 11:00:00,26.79,89,1.14,,Rain
2018-07-21 12:00:00,26.78,89,1.04,,Rain
2018-07-21 13:00:00,27.09,89,0.71,,Rain
2018-07-21 14:00:00,27.33,89,,0.5,Rain
2018-07-21 15:00:00,27.34,89,,0.5,Rain
2018-07-21 16:00:00,27.05,89,,0.5,Rain
2018-07-21 17:00:00,26.66,90,0.88,,Thunderstorm
2018-07-21 18:00:00,26.69,90,0.54,,Thunderstorm
2018-07-21 19:00:00,26.64,90,0.2,,Thunderstorm
2018-07-21 20:00:00,25.56,95,,25.0,Rain
2018-07-21 21:00:00,25.28,95,,25.0,Rain
2018-07-21 22:00:00,25.61,95,,25.0,Rain
2018-07-21 23:00:00,25.91,95,0.24,,Rain
2018-07-22 00:00:00,26.11,95,0.23,,Rain
2018-07-22 01:00:00,26.14,95,0.25,,Rain
2018-07-22 02:00:00,25.64,92,,15.5,Rain
2018-07-22 03:00:00,25.37,92,,15.5,Rain
2018-07-22 04:00:00,25.34,92,,15.5,Rain
2018-07-22 05:00:00,26.21,100,0.21,,Thunderstorm
2018-07-22 06:00:00,25.32,100,0.3,,Thunderstorm
2018-07-22 07:00:00,25.27,100,0.36,,Rain
2018-07-22 08:00:00,25.35,92,,6.5,Rain
2018-07-22 09:00:00,25.33,92,,6.5,Rain
2018-07-22 10:00:00,25.6,92,,6.5,Rain
2018-07-22 11:00:00,25.46,92,0.54,,Rain
2018-07-22 12:00:00,25.77,92,0.23,,Rain
2018-07-22 13:00:00,25.48,92,0.29,,Rain
2018-07-22 14:00:00,25.91,91,,1.3,Rain
2018-07-22 15:00:00,25.91,91,,1.3,Rain
2018-07-22 16:00:00,25.9,91,,1.3,Rain
2018-07-22 17:00:00,25.22,95,0.23,,Rain
2018-07-22 18:00:00,25.23,95,1.34,,Rain
2018-07-22 19:00:00,25.18,95,1.36,,Rain
2018-07-22 20:00:00,25.09,95,,,Haze
2018-07-22 21:00:00,25.11,95,,,Haze
2018-07-22 22:00:00,25.13,95,,,Haze
