datetime,num_train_running,num_train_operational,num_dalian_train_running,num_dalian_train_operational,headway,entry,exit,temp,humidity,rain_1h,rain_3h,weather_main,hour_of_day,day_of_week
2018-10-20 20:00:00,12.0,15.0,0.0,0.0,8.5,457.0,526.0,26.29,99,0.0,1.0,Rain,20,5
2018-10-21 05:00:00,12.0,13.0,0.0,0.0,8.5,1434.0,3.0,30.62,60,0.0,0.0,Haze,5,6
2018-10-21 16:00:00,12.0,13.0,0.0,0.0,8.5,1319.0,1257.0,27.46,82,0.0,0.0,Haze,16,6
2018-10-22 05:00:00,9.0,9.0,0.0,0.0,8.0,1349.0,4.0,32.03,47,0.0,0.0,Haze,5,0
2018-10-22 07:00:00,15.0,15.0,0.0,0.0,7.0,1348.0,1225.0,32.03,47,0.0,0.0,Haze,7,0
2018-10-21 10:00:00,12.0,13.0,0.0,0.0,8.5,1325.0,898.0,29.44,66,0.0,0.0,Haze,10,6
2018-10-22 14:00:00,15.0,16.0,0.0,0.0,7.0,842.0,917.0,27.46,74,0.0,0.0,Haze,14,0
2018-10-23 05:00:00,7.0,7.0,0.0,0.0,8.0,1172.0,8.0,31.83,56,0.0,0.0,Haze,5,1
2018-10-24 05:00:00,8.0,8.0,0.0,0.0,8.0,1167.0,6.0,31.14,61,0.0,0.0,Haze,5,2
2018-10-23 11:00:00,15.0,15.0,0.0,0.0,7.0,1324.0,399.0,28.78,66,0.0,0.0,Haze,11,1
2018-10-23 16:00:00,15.0,15.0,0.0,0.0,7.0,1310.0,1072.0,26.75,78,0.0,0.0,Haze,16,1
2018-10-24 07:00:00,15.0,16.0,0.0,0.0,7.0,1326.0,619.0,31.16,61,0.0,0.0,Haze,7,2
2018-10-24 20:00:00,15.0,16.0,0.0,0.0,7.0,794.0,1433.0,25.69,85,0.0,0.0,Haze,20,2
2018-10-25 05:00:00,8.0,8.0,0.0,0.0,8.0,1196.0,8.0,31.41,58,0.0,0.0,Haze,5,3
2018-10-24 14:00:00,15.0,16.0,0.0,0.0,7.0,1086.0,726.0,27.31,71,0.0,0.0,Haze,14,2
2018-10-25 18:00:00,15.0,16.0,0.0,0.0,7.0,1706.0,1349.0,26.81,80,0.0,0.0,Haze,18,3
2018-10-26 05:00:00,9.0,9.0,0.0,0.0,8.0,579.0,3.0,32.22,56,0.0,0.0,Haze,5,4
2018-10-26 12:00:00,15.0,16.0,0.0,0.0,7.0,1292.0,443.0,28.61,52,0.0,0.0,Haze,12,4
2018-10-27 05:00:00,7.0,7.0,0.0,0.0,9.0,245.0,1.0,31.84,51,0.0,0.0,Haze,5,5
2018-10-26 20:00:00,15.0,16.0,0.0,0.0,7.0,667.0,930.0,26.46,76,0.0,0.0,Haze,20,4
2018-10-27 06:00:00,12.0,12.0,0.0,0.0,8.5,374.0,191.0,31.54,51,0.0,0.0,Haze,6,5
2018-10-27 14:00:00,12.0,13.0,1.0,0.0,8.5,727.0,499.0,27.56,75,0.0,0.0,Haze,14,5
2018-10-27 20:00:00,12.0,13.0,0.0,0.0,8.5,401.0,498.0,26.47,84,0.0,0.0,Haze,20,5
2018-10-28 05:00:00,7.0,7.0,0.0,0.0,9.0,1538.0,2.0,32.02,45,0.0,0.0,Haze,5,6
2018-10-27 11:00:00,13.0,14.0,0.0,0.0,8.5,805.0,484.0,28.66,65,0.0,0.0,Haze,11,5
2018-10-28 14:00:00,12.0,13.0,1.0,0.0,8.5,1052.0,964.0,26.28,81,0.0,0.0,Haze,14,6
2018-10-28 11:00:00,12.0,13.0,1.0,0.0,8.5,1282.0,651.0,27.88,82,0.5,0.0,Rain,11,6
2018-10-28 18:00:00,12.0,13.0,0.0,0.0,8.5,1500.0,1743.0,25.63,77,0.0,0.0,Haze,18,6
2018-10-29 05:00:00,6.0,6.0,0.0,0.0,9.0,1262.0,8.0,29.3,43,0.0,0.0,Haze,5,0
2018-10-29 21:00:00,15.0,16.0,0.0,0.0,7.0,176.0,1121.0,25.83,80,0.0,0.0,Haze,21,0
2018-10-29 11:00:00,15.0,15.0,1.0,0.0,7.0,1422.0,703.0,27.3,70,0.0,0.0,Haze,11,0
2018-10-30 05:00:00,9.0,9.0,0.0,0.0,8.0,1199.0,3.0,26.64,90,1.39,0.0,Rain,5,1
2018-10-29 08:00:00,15.0,15.0,1.0,0.0,7.0,1566.0,1148.0,28.5,59,0.0,0.0,Haze,8,0
2018-10-30 09:00:00,15.0,15.0,1.0,0.0,7.0,1358.0,954.0,26.42,92,0.0,16.0,Rain,9,1
2018-10-31 07:00:00,14.0,14.0,0.0,0.0,8.0,1391.0,1155.0,31.44,57,0.27,0.0,Thunderstorm,7,2
2018-10-31 05:00:00,7.0,7.0,0.0,0.0,8.0,1057.0,3.0,31.75,57,0.12,0.0,Thunderstorm,5,2
2018-11-01 05:00:00,6.0,6.0,0.0,0.0,9.0,318.0,2.0,32.81,53,0.0,0.0,Haze,5,3
2018-10-31 10:00:00,15.0,15.0,1.0,0.0,7.0,1237.0,678.0,29.51,61,0.0,2.0,Rain,10,2
2018-10-31 08:00:00,14.0,14.0,0.0,0.0,8.0,1250.0,955.0,30.9,61,0.0,2.0,Rain,8,2
2018-11-01 18:00:00,12.0,13.0,0.0,0.0,8.5,385.0,441.0,27.58,86,0.0,0.0,Haze,18,3
2018-11-01 11:00:00,12.0,13.0,0.0,0.0,8.5,780.0,315.0,29.41,72,0.0,0.0,Thunderstorm,11,3
2018-11-03 06:00:00,12.0,13.0,0.0,0.0,8.5,322.0,169.0,32.51,53,0.0,0.0,Haze,6,5
2018-11-02 11:00:00,12.0,13.0,0.0,0.0,8.5,640.0,378.0,29.04,76,0.0,0.0,Haze,11,4
2018-11-04 06:00:00,12.0,12.0,0.0,0.0,8.5,1333.0,578.0,33.01,59,0.0,0.0,Haze,6,6
2018-11-03 11:00:00,12.0,13.0,0.0,0.0,8.5,651.0,370.0,29.19,69,0.0,0.0,Haze,11,5
2018-11-05 06:00:00,15.0,16.0,0.0,0.0,7.0,1333.0,578.0,32.4,48,0.0,0.0,Haze,6,0
2018-11-04 13:00:00,12.0,13.0,0.0,0.0,8.5,1002.0,753.0,28.36,73,0.0,0.0,Haze,13,6
2018-11-05 15:00:00,15.0,15.0,0.0,0.0,7.0,1049.0,945.0,27.37,86,0.0,0.0,Haze,15,0
2018-11-05 11:00:00,15.0,15.0,1.0,0.0,7.0,1340.0,686.0,28.48,69,0.0,0.0,Haze,11,0
2018-11-07 05:00:00,9.0,9.0,0.0,0.0,7.0,1130.0,7.0,29.82,55,0.0,0.0,Haze,5,2
2018-11-06 12:00:00,15.0,16.0,1.0,0.0,7.0,1346.0,760.0,28.55,71,0.0,0.0,Haze,12,1
2018-11-06 10:00:00,15.0,15.0,1.0,0.0,7.0,1265.0,858.0,30.17,49,0.0,0.0,Haze,10,1
2018-11-07 12:00:00,15.0,16.0,1.0,0.0,7.0,1325.0,764.0,27.82,73,0.0,0.0,Haze,12,2
2018-11-07 11:00:00,15.0,16.0,1.0,0.0,7.0,1448.0,754.0,28.12,73,0.0,0.0,Haze,11,2
2018-11-08 05:00:00,9.0,9.0,0.0,0.0,8.0,1079.0,2.0,32.43,47,0.0,0.0,Haze,5,3
2018-11-09 05:00:00,8.0,8.0,0.0,0.0,8.0,504.0,3.0,29.16,60,0.0,0.0,Haze,5,4
2018-11-09 06:00:00,15.0,15.0,0.0,0.0,7.0,994.0,510.0,29.16,60,0.0,0.0,Haze,6,4
2018-11-08 12:00:00,15.0,16.0,1.0,0.0,7.0,1412.0,842.0,27.76,68,0.0,0.0,Haze,12,3
2018-11-08 10:00:00,15.0,16.0,1.0,0.0,7.0,1471.0,819.0,29.88,51,0.0,0.0,Haze,10,3
2018-11-09 14:00:00,15.0,16.0,1.0,0.0,7.0,1001.0,840.0,26.9,78,0.0,0.0,Haze,14,4
2018-11-09 10:00:00,15.0,15.0,1.0,0.0,7.0,1021.0,889.0,28.52,63,0.0,0.0,Haze,10,4
2018-11-10 05:00:00,12.0,12.0,0.0,0.0,8.5,327.0,1.0,30.5,55,0.0,0.0,Haze,5,5
2018-11-10 11:00:00,12.0,13.0,1.0,0.0,8.5,839.0,336.0,27.24,72,0.0,0.0,Haze,11,5
2018-11-10 18:00:00,12.0,13.0,1.0,0.0,8.5,595.0,593.0,25.23,84,0.0,0.0,Haze,18,5
2018-11-11 14:00:00,12.0,13.0,1.0,0.0,8.5,1094.0,739.0,26.64,69,0.0,0.0,Haze,14,6
2018-11-11 10:00:00,12.0,12.0,1.0,0.0,8.5,1426.0,802.0,29.27,52,0.0,0.0,Haze,10,6
2018-11-12 06:00:00,13.0,15.0,0.0,0.0,7.0,2125.0,517.0,30.94,55,0.0,0.0,Haze,6,0
2018-11-13 05:00:00,9.0,9.0,0.0,0.0,7.0,1175.0,4.0,30.62,62,0.0,0.0,Haze,5,1
2018-11-12 15:00:00,15.0,15.0,1.0,0.0,7.0,946.0,957.0,27.74,66,0.0,0.0,Haze,15,0
2018-11-12 10:00:00,15.0,15.0,0.0,0.0,7.0,1453.0,739.0,29.83,53,0.0,0.0,Haze,10,0
2018-11-12 12:00:00,15.0,15.0,1.0,0.0,7.0,1247.0,537.0,28.36,62,0.0,0.0,Haze,12,0
2018-11-14 05:00:00,14.0,14.0,0.0,0.0,7.5,1135.0,6.0,32.84,40,0.0,0.0,Haze,5,2
2018-11-14 07:00:00,15.0,15.0,0.0,0.0,7.0,1066.0,1043.0,32.81,40,0.0,0.0,Haze,7,2
2018-11-14 15:00:00,15.0,16.0,0.0,0.0,7.0,1101.0,1118.0,26.9,76,0.0,0.0,Haze,15,2
2018-11-14 10:00:00,15.0,16.0,1.0,0.0,7.0,1054.0,1083.0,30.22,44,0.0,0.0,Haze,10,2
2018-11-15 05:00:00,14.0,15.0,0.0,0.0,7.0,1134.0,4.0,32.46,43,0.0,0.0,Haze,5,3
2018-11-15 11:00:00,15.0,15.0,1.0,0.0,7.0,1376.0,815.0,28.43,62,0.0,0.0,Haze,11,3
2018-11-15 09:00:00,15.0,15.0,1.0,0.0,7.0,1115.0,997.0,30.56,47,0.0,0.0,Haze,9,3
2018-11-15 08:00:00,15.0,15.0,0.0,0.0,7.0,1361.0,1298.0,30.96,47,0.0,0.0,Haze,8,3
2018-11-15 12:00:00,15.0,16.0,1.0,0.0,7.0,1529.0,690.0,28.12,62,0.0,0.0,Haze,12,3
2018-11-15 10:00:00,15.0,15.0,1.0,0.0,7.0,1469.0,807.0,29.8,47,0.0,0.0,Haze,10,3
2018-11-16 06:00:00,13.0,13.0,0.0,0.0,8.0,982.0,397.0,31.84,62,0.0,0.0,Haze,6,4
2018-11-16 09:00:00,14.0,14.0,0.0,0.0,7.5,1077.0,757.0,30.04,49,0.0,0.0,Haze,9,4
2018-11-16 10:00:00,14.0,14.0,1.0,0.0,7.5,1027.0,685.0,29.57,49,0.0,0.0,Haze,10,4
2018-11-16 08:00:00,14.0,14.0,0.0,0.0,7.5,1141.0,747.0,30.71,49,0.0,0.0,Haze,8,4
2018-11-16 11:00:00,15.0,15.0,1.0,0.0,7.0,1211.0,561.0,28.29,66,0.0,0.0,Haze,11,4
2018-11-17 14:00:00,12.0,13.0,1.0,0.0,8.5,725.0,573.0,27.16,62,0.9,0.0,Rain,14,5
2018-11-17 12:00:00,12.0,13.0,1.0,0.0,8.5,921.0,489.0,27.97,55,0.0,0.0,Clouds,12,5
2018-11-17 10:00:00,12.0,13.0,1.0,0.0,8.5,818.0,466.0,28.75,55,0.0,0.0,Clouds,10,5
2018-11-18 18:00:00,12.0,13.0,1.0,0.0,8.5,1689.0,1803.0,25.3,82,0.0,0.0,Clouds,18,6
2018-11-18 12:00:00,12.0,13.0,1.0,0.0,8.5,1330.0,737.0,27.31,66,0.0,0.0,Clouds,12,6
2018-11-18 10:00:00,12.0,13.0,1.0,0.0,8.5,1282.0,793.0,28.13,62,0.0,0.0,Clouds,10,6
2018-11-20 07:00:00,15.0,15.0,0.0,0.0,7.0,1481.0,1269.0,29.0,59,0.0,0.0,Clouds,7,1
2018-11-20 20:00:00,14.0,14.0,0.0,0.0,8.0,789.0,1920.0,27.0,62,0.0,0.0,Clouds,20,1
2018-11-20 14:00:00,15.0,15.0,1.0,0.0,7.0,1061.0,733.0,27.16,66,0.0,0.0,Clouds,14,1
2018-11-21 06:00:00,13.0,13.0,0.0,0.0,8.0,2176.0,592.0,26.4,100,0.14,0.0,Rain,6,2
2018-11-20 12:00:00,15.0,15.0,1.0,0.0,7.0,1279.0,545.0,27.3,66,0.0,0.0,Clouds,12,1
2018-11-21 11:00:00,15.0,16.0,1.0,0.0,7.0,1320.0,699.0,25.91,100,0.0,0.0,Clouds,11,2
2018-11-21 14:00:00,15.0,16.0,1.0,0.0,7.0,1093.0,948.0,25.79,100,0.0,0.0,Clouds,14,2
2018-11-22 06:00:00,15.0,16.0,0.0,0.0,7.0,1902.0,473.0,30.38,66,0.0,0.0,Clouds,6,3
2018-11-22 15:00:00,15.0,16.0,0.0,0.0,7.0,1262.0,1048.0,26.5,89,0.0,0.0,Clouds,15,3
2018-11-23 07:00:00,15.0,16.0,0.0,0.0,7.0,1182.0,705.0,31.36,54,0.0,0.0,Clouds,7,4
2018-11-22 12:00:00,15.0,16.0,0.0,0.0,7.0,1563.0,744.0,26.75,89,0.0,0.0,Clouds,12,3
2018-11-22 11:00:00,15.0,16.0,0.0,0.0,7.0,1424.0,654.0,27.35,79,0.0,0.0,Clouds,11,3
2018-11-23 11:00:00,15.0,15.0,0.0,0.0,7.0,1219.0,496.0,27.31,73,0.0,0.0,Haze,11,4
2018-11-23 20:00:00,15.0,15.0,0.0,0.0,7.0,529.0,1094.0,24.85,89,0.0,0.0,Haze,20,4
2018-11-24 20:00:00,12.0,13.0,0.0,0.0,8.5,422.0,522.0,25.46,48,0.0,0.0,Haze,20,5
2018-11-24 12:00:00,12.0,13.0,0.0,0.0,8.5,853.0,424.0,27.49,80,0.0,0.0,Haze,12,5
2018-11-24 13:00:00,12.0,13.0,0.0,0.0,8.5,836.0,515.0,27.18,80,0.0,0.0,Haze,13,5
2018-11-24 10:00:00,12.0,13.0,0.0,0.0,8.5,687.0,391.0,28.57,77,0.0,0.0,Haze,10,5
2018-11-25 11:00:00,12.0,13.0,0.0,0.0,8.5,1318.0,796.0,27.27,76,0.0,0.0,Haze,11,6
2018-11-25 13:00:00,12.0,13.0,0.0,0.0,8.5,1149.0,802.0,27.12,76,0.0,0.0,Haze,13,6
2018-11-25 17:00:00,12.0,13.0,0.0,0.0,8.5,1849.0,1633.0,25.53,86,0.0,0.0,Haze,17,6
2018-11-25 10:00:00,12.0,13.0,0.0,0.0,8.5,1452.0,771.0,27.47,73,0.0,0.0,Haze,10,6
2018-11-26 05:00:00,13.0,14.0,0.0,0.0,7.5,1147.0,4.0,31.79,64,0.0,0.0,Haze,5,0
2018-11-26 07:00:00,15.0,15.0,0.0,0.0,7.0,1323.0,1185.0,31.43,64,0.0,0.0,Haze,7,0
2018-11-27 07:00:00,15.0,16.0,0.0,0.0,7.0,1575.0,1189.0,31.4,51,0.0,0.0,Haze,7,1
2018-11-27 05:00:00,15.0,15.0,0.0,0.0,7.0,1142.0,5.0,31.43,51,0.0,0.0,Haze,5,1
2018-11-28 05:00:00,15.0,15.0,0.0,0.0,7.0,1070.0,3.0,30.36,66,0.0,0.0,Clouds,5,2
2018-11-27 11:00:00,15.0,15.0,0.0,0.0,7.0,1435.0,741.0,27.5,69,0.0,0.0,Haze,11,1
2018-11-29 06:00:00,15.0,16.0,0.0,0.0,7.0,2018.0,578.0,31.62,60,0.0,0.0,Haze,6,3
2018-11-28 18:00:00,15.0,16.0,0.0,0.0,7.0,1653.0,1748.0,26.11,78,0.0,0.0,Haze,18,2
2018-12-01 07:00:00,12.0,13.0,0.0,0.0,8.5,446.0,324.0,30.47,55,0.0,0.0,Haze,7,5
2018-11-30 18:00:00,12.0,13.0,0.0,0.0,8.5,822.0,1153.0,25.39,79,0.0,0.0,Haze,18,4
2018-11-30 16:00:00,12.0,13.0,0.0,0.0,8.5,1073.0,844.0,26.05,76,0.0,0.0,Haze,16,4
2018-11-30 13:00:00,12.0,13.0,0.0,0.0,8.5,1093.0,753.0,26.98,70,0.0,0.0,Haze,13,4
2018-12-02 05:00:00,7.0,7.0,0.0,0.0,9.0,1353.0,5.0,31.19,54,0.3,0.0,Rain,5,6
2018-12-01 10:00:00,12.0,13.0,0.0,0.0,8.5,745.0,407.0,28.18,73,0.0,0.0,Haze,10,5
2018-12-02 07:00:00,12.0,13.0,0.0,0.0,8.5,1153.0,1346.0,30.55,54,0.3,0.0,Rain,7,6
2018-12-01 13:00:00,12.0,13.0,0.0,0.0,8.5,902.0,583.0,27.08,70,0.0,0.0,Haze,13,5
2018-12-02 18:00:00,12.0,13.0,0.0,0.0,8.5,1569.0,1711.0,25.63,85,0.0,0.0,Haze,18,6
2018-12-02 10:00:00,12.0,13.0,0.0,0.0,8.5,1327.0,721.0,27.3,56,0.0,0.0,Haze,10,6
2018-12-02 13:00:00,12.0,13.0,0.0,0.0,8.5,1181.0,776.0,27.1,70,0.0,0.0,Haze,13,6
2018-12-02 12:00:00,12.0,13.0,0.0,0.0,8.5,1359.0,836.0,27.4,70,0.0,0.0,Haze,12,6
2018-12-03 18:00:00,15.0,16.0,0.0,0.0,7.0,547.0,899.0,27.26,78,0.0,0.0,Haze,18,0
2018-12-03 12:00:00,15.0,16.0,0.0,0.0,7.0,1287.0,365.0,27.89,68,0.0,0.0,Haze,12,0
2018-12-05 05:00:00,13.0,13.0,0.0,0.0,8.0,1064.0,1.0,31.31,56,0.0,0.0,Haze,5,2
2018-12-05 06:00:00,13.0,13.0,0.0,0.0,8.0,1938.0,583.0,31.63,56,0.0,0.0,Haze,6,2
2018-12-04 11:00:00,15.0,15.0,0.0,0.0,7.0,1278.0,721.0,28.09,75,0.0,0.0,Haze,11,1
2018-12-07 06:00:00,14.0,14.0,0.0,0.0,7.5,895.0,372.0,30.76,55,1.5,0.0,Thunderstorm,6,4
2018-12-06 17:00:00,15.0,16.0,0.0,0.0,7.0,2001.0,1502.0,26.51,86,0.0,0.0,Haze,17,3
2018-12-06 16:00:00,15.0,16.0,0.0,0.0,7.0,1616.0,1312.0,26.9,85,0.0,0.0,Haze,16,3
2018-12-06 12:00:00,15.0,16.0,0.0,0.0,7.0,1448.0,857.0,28.13,69,0.0,0.0,Haze,12,3
2018-12-07 17:00:00,15.0,16.0,0.0,0.0,7.0,1097.0,1589.0,26.93,83,0.0,0.0,Haze,17,4
2018-12-07 11:00:00,15.0,15.0,0.0,0.0,7.0,1127.0,606.0,27.42,78,0.3,0.0,Rain,11,4
2018-12-07 12:00:00,15.0,16.0,0.0,0.0,7.0,1193.0,599.0,27.41,78,0.3,0.0,Rain,12,4
2018-12-08 11:00:00,12.0,13.0,0.0,0.0,8.5,843.0,535.0,28.1,68,0.0,0.0,Haze,11,5
2018-12-09 07:00:00,12.0,12.0,0.0,0.0,8.5,1000.0,965.0,30.38,62,0.0,0.0,Haze,7,6
